36;AEROCARIBBEAN AIRLINES;-0- ;CUBA;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;;;;;;;;;;;;;;;
38316;FEDERAL STATE INSTITUTION OF HIGHER VOCATIONAL EDUCATION MOSCOW INSTITUTE OF PHYSICS AND TECHNOLOGY;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Tax ID No. 5008006211 (Russia);;;;;;;;;;;;;;;
38317;MMK METALURJI SANAYI TICARET VE LIMAN ISLETMECILIGI ANONIM SIRKETI;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Website https://mmkturkey.com.tr/;;;;;;;;;;;;;;;
38318;AGHA AHMADI, Mohammad;individual;IRGC] [IFSR] [CYBER2;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 01 Mar 1995;;;;;;;;;;;;;;;
38338;BLUE CACTUS HEAVY EQUIPMENT AND MACHINERY SPARE PARTS TRADING L.L.C.;-0- ;IRAN-EO13846;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Additional Sanctions Information - Subject to Secondary Sanctions;;;;;;;;;;;;;;;
38339;FARWELL CANYON HK LIMITED;-0- ;IRAN-EO13846;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Additional Sanctions Information - Subject to Secondary Sanctions;;;;;;;;;;;;;;;
38356;SHEKUFEI INTERNATIONAL TRADING CO., LIMITED;-0- ;IRAN-EO13846;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Additional Sanctions Information - Subject to Secondary Sanctions;;;;;;;;;;;;;;;
38357;PZNFR TRADING LIMITED;-0- ;IRAN-EO13846;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Additional Sanctions Information - Subject to Secondary Sanctions;;;;;;;;;;;;;;;
38376;ZHONGGU STORAGE AND TRANSPORTATION CO., LTD.;-0- ;IRAN-EO13846;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Website www.cgstc.com;;;;;;;;;;;;;;;
38377;PIONEER SHIPMANAGEMENT PTE. LTD.;-0- ;IRAN-EO13846;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Identification Number IMO 6153011;;;;;;;;;;;;;;;
38396;WS SHIPPING CO. LTD.;-0- ;IRAN-EO13846;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Identification Number IMO 6096873;;;;;;;;;;;;;;;
38397;GOLDEN WARRIOR SHIPPING CO. LIMITED;-0- ;IRAN-EO13846;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Identification Number IMO 6128561;;;;;;;;;;;;;;;
38416;MAHDAVI, Mo'in;individual;IRGC] [IFSR] [CYBER2;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 28 May 1997;;;;;;;;;;;;;;;
38417;RASHIDI-BARJINI, Aliakbar;individual;IRGC] [IFSR] [CYBER2;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 30 Apr 1991;;;;;;;;;;;;;;;
38418;GLORY HARVEST;vessel;IRAN-EO13846;-0- ;3FYH7;LPG Tanker;-0- ;-0- ;Panama;-0- ;Vessel Registration Identification IMO 9143506;;;;;;;;;;;;;;;
38419;KHATIBI AGHADA, Ahmad;individual;IRGC] [IFSR] [CYBER2;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 21 Mar 1977;;;;;;;;;;;;;;;
38420;NIKAEEN RAVARI, Amir Hossein;individual;IRGC] [IFSR] [CYBER2;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 13 Apr 1992;;;;;;;;;;;;;;;
38436;HAJI HOSSEINI, Mostafa;individual;IRGC] [IFSR] [CYBER2;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 1991;;;;;;;;;;;;;;;
38437;HAJI HOSSEINI, Mojtaba;individual;IRGC] [IFSR] [CYBER2;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 1991;;;;;;;;;;;;;;;
38456;SHAKERI ASHTIJEH, Mohammad;individual;IRGC] [IFSR] [CYBER2;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 28 Nov 1997;;;;;;;;;;;;;;;
38496;RIVERA ZAZUETA, Jose Angel;individual;ILLICIT-DRUGS-EO14059;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 15 Aug 1987;;;;;;;;;;;;;;;
38497;SANTISO AGUILA, Nelton;individual;ILLICIT-DRUGS-EO14059;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 20 Aug 1970;;;;;;;;;;;;;;;
38498;YANG LOPEZ, Jason Antonio;individual;ILLICIT-DRUGS-EO14059;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 29 Mar 1981;;;;;;;;;;;;;;;
38516;TWEHWAY, Bill;individual;GLOMAG;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 27 Oct 1965;;;;;;;;;;;;;;;
38517;CEPHUS, Sayma Syrenius;individual;GLOMAG;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 21 Sep 1965;;;;;;;;;;;;;;;
38518;MCGILL, Nathaniel;individual;GLOMAG;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 01 Jan 1971;;;;;;;;;;;;;;;
38536;ALSTONE INVESTMENT AG;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 30 May 1996;;;;;;;;;;;;;;;
38537;CONSTELLATION ADVISORS LTD;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 17 Feb 2015;;;;;;;;;;;;;;;
38556;EMPEROR AVIATION LTD;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 27 Nov 2013;;;;;;;;;;;;;;;
38557;9H-AMN;aircraft;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Aircraft Manufacture Date 2006;;;;;;;;;;;;;;;
38558;9H-ARK;aircraft;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Aircraft Manufacture Date 2019;;;;;;;;;;;;;;;
38559;9H-EAA;aircraft;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Aircraft Manufacture Date 2014;;;;;;;;;;;;;;;
38560;9H-MAO;aircraft;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Aircraft Manufacture Date 2006;;;;;;;;;;;;;;;
38561;9H-OKO;aircraft;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Aircraft Manufacture Date 2018;;;;;;;;;;;;;;;
38563;9H-SIS;aircraft;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Aircraft Manufacture Date 2015;;;;;;;;;;;;;;;
38565;9H-SSK;aircraft;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Aircraft Manufacture Date 2016;;;;;;;;;;;;;;;
38566;9H-TIO;aircraft;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Aircraft Manufacture Date 2018;;;;;;;;;;;;;;;
38577;ZOLOTOV, Roman Viktorovich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 03 Mar 1980;;;;;;;;;;;;;;;
38578;ZOLOTOVA, Zhanna Viktorovna;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 25 Jan 1976;;;;;;;;;;;;;;;
38579;CHECHIKHIN, Yuriy Valeryevich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 05 Nov 1976;;;;;;;;;;;;;;;
38580;OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU MARKUS;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 21 Jul 2003;;;;;;;;;;;;;;;
38581;MISHUSTINA, Vladlena Yuryevna;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 02 Jan 1976;;;;;;;;;;;;;;;
38582;MISHUSTIN, Aleksey Mikhaylovich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 07 Jul 1999;;;;;;;;;;;;;;;
38583;MISHUSTIN, Aleksandr Mikhaylovich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 13 Dec 2000;;;;;;;;;;;;;;;
38616;MATVIYENKO, Sergey Vladimirovich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 05 May 1973;;;;;;;;;;;;;;;
38636;BEGLOVA, Natalya Vladimirovna;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 12 Nov 1955;;;;;;;;;;;;;;;
38637;BELOVA, Yuliya Aleksandrovna;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 08 Jun 1981;;;;;;;;;;;;;;;
38638;BEGLOVA, Olga Aleksandrovna;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 11 May 1985;;;;;;;;;;;;;;;
38639;HARIS NIZAR, Mohamad Irshad Mohamad;individual;SDGT;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 27 Apr 1971;;;;;;;;;;;;;;;
38640;TURKMEN, Musab;individual;SDGT;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 11 Jan 1988;;;;;;;;;;;;;;;
38641;SINNO ELECTRONICS CO., LIMITED;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 11 Dec 2009;;;;;;;;;;;;;;;
38642;NOVAK, Aleksandr Valentinovich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 23 Aug 1971;;;;;;;;;;;;;;;
38643;MEDVEDEVA, Svetlana Vladimirovna;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 15 Mar 1965;;;;;;;;;;;;;;;
38644;MEDVEDEV, Ilya Dmitrievich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 03 Aug 1995;;;;;;;;;;;;;;;
38656;SHOIGU, Irina Aleksandrovna;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 31 May 1955;;;;;;;;;;;;;;;
38657;SHOIGU, Yuliya Sergeyevna;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 1977;;;;;;;;;;;;;;;
38658;SHOIGU, Kseniya Sergeyevna;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 10 Jan 1991;;;;;;;;;;;;;;;
38659;KHOKHLOV, Andrei Vladimirovich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 02 Jun 1980;;;;;;;;;;;;;;;
38660;TACO LLC;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Type: Wholesale of electronic and telecommunications equipment and parts;;;;;;;;;;;;;;;
38661;IVANOV, Vladimir Aleksandrovich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 21 May 1987;;;;;;;;;;;;;;;
38662;BYZOV, Sergey Vyacheslavovich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 10 Apr 1987;;;;;;;;;;;;;;;
38663;GALIN, Dmitrii Vladimirovich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 02 May 1968;;;;;;;;;;;;;;;
38664;IBRAGIMOV, Turpal-Ali Vakhayevich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 24 Jul 1979;;;;;;;;;;;;;;;
38665;TASK FORCE RUSICH;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Digital Currency Address - XBT bc1ql7dlyh8xz6tpqk92vztrhqh88dmjvcwrmsemrm;;;;;;;;;;;;;;;
38666;MILCHAKOV, Alexey Yurevich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 30 Apr 1991;;;;;;;;;;;;;;;
38667;PETROVSKIY, Yan Igorevich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 02 Jan 1987;;;;;;;;;;;;;;;
38676;BARZA STYLE & MODE CO., LIMITED;-0- ;IRAN-EO13846;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Additional Sanctions Information - Subject to Secondary Sanctions;;;;;;;;;;;;;;;
38697;BULGAKOV, Sergei Viktorovich;individual;UKRAINE-EO13685;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 01 Mar 1976;;;;;;;;;;;;;;;
38717;GRAMASHOV, Dmitry Sergeevich;individual;UKRAINE-EO13660] [UKRAINE-EO13685;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 23 May 1988;;;;;;;;;;;;;;;
38718;ERMAKOVA, Mariya Gennadevna;individual;UKRAINE-EO13685;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 1984;;;;;;;;;;;;;;;
38719;KRYLLO, Pavel Velerevich;individual;UKRAINE-EO13685;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 01 Dec 1981;;;;;;;;;;;;;;;
38722;AKHMADOVA, Aminat;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 1985;;;;;;;;;;;;;;;
38723;OPEN JOINT STOCK COMPANY SVETLOGORSKKHIMVOLOKNO;-0- ;BELARUS-EO14038;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 1964;;;;;;;;;;;;;;;
38736;15 KHORDAD FOUNDATION;-0- ;SDGT] [IFSR;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Additional Sanctions Information - Subject to Secondary Sanctions;;;;;;;;;;;;;;;
38756;SCIENTIFIC-TECHNICAL CENTER FOR ELECTRONIC WARFARE;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 29 Aug 2005;;;;;;;;;;;;;;;
38757;SARKISYAN, Aleksandr Pavlovich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 17 Aug 1946;;;;;;;;;;;;;;;
38758;OAO RADIOAVIONIKA;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 08 Feb 1993;;;;;;;;;;;;;;;
38759;ZAO NTTS MODUL;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 26 Aug 1992;;;;;;;;;;;;;;;
38776;KADYROVA, Tabarik Ramzanovna;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 13 Jul 2004;;;;;;;;;;;;;;;
38796;MILUR ELECTRONICS LLC;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 13 May 2022;;;;;;;;;;;;;;;
38797;SHARP EDGE ENGINEERING INC.;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 13 Dec 2016;;;;;;;;;;;;;;;
38798;MILUR SA;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 10 Feb 2012;;;;;;;;;;;;;;;
38799;PAVLYUK, Mikhail Ilyich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 16 Nov 1966;;;;;;;;;;;;;;;
38800;LENG, Holger;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 12 Jun 1969;;;;;;;;;;;;;;;
38801;PASCHE, Jacques;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 1955;;;;;;;;;;;;;;;
38816;ROGOV, Volodymyr Valeriyovych;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 01 Dec 1976;;;;;;;;;;;;;;;
38817;BANDURA, Volodymyr Volodymyrovich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 15 Jul 1990;;;;;;;;;;;;;;;
38818;SAULENKO, Oleksandr Fedorovych;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 09 May 1962;;;;;;;;;;;;;;;
38836;ASTANIN, Eddie Vladimirovich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 16 Dec 1961;;;;;;;;;;;;;;;
38837;ZHIDKOV, Viktor Olegovich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 08 Feb 1972;;;;;;;;;;;;;;;
38856;SKOROBOGATOVA, Olga Nikolaevna;individual;RUSSIA-EO14024;First Deputy Governor of the Central Bank of the Russian Federation;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 04 Jun 1969;;;;;;;;;;;;;;;
38857;KOMLEV, Vladimir Valerievich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 11 Apr 1966;;;;;;;;;;;;;;;
38876;ROTEK ELPOM, LLC;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Website www.raven-black.com;;;;;;;;;;;;;;;
38877;LVOVA-BELOVA, Maria Alexeyevna;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 25 Oct 1984;;;;;;;;;;;;;;;
38896;ORESHKIN, Maxim Stanislavovich;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 21 Jul 1982;;;;;;;;;;;;;;;
38916;PAKHNYTS, Valery Mykhailovych;individual;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 22 Jan 1953;;;;;;;;;;;;;;;
38976;SUCCESS AVIATION SERVICES FZC;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 17 Nov 2015;;;;;;;;;;;;;;;
38977;I JET GLOBAL DMCC;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 13 Oct 2014;;;;;;;;;;;;;;;
38978;SAFIRAN AIRPORT SERVICES;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Additional Sanctions Information - Subject to Secondary Sanctions;;;;;;;;;;;;;;;
38996;FELIX NUNEZ, Rafael Guadalupe;individual;ILLICIT-DRUGS-EO14059;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 17 Jul 1979;;;;;;;;;;;;;;;
39017;KHATIB, Esmail;individual;IFSR] [IRAN-HR] [CYBER2;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 1960 to 1961;;;;;;;;;;;;;;;
39036;BAHARESTAN KISH COMPANY;-0- ;NPWMD] [IFSR;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Additional Sanctions Information - Subject to Secondary Sanctions;;;;;;;;;;;;;;;
39037;HEIDARI, Rahmatollah;individual;NPWMD] [IFSR;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 22 Sep 1985;;;;;;;;;;;;;;;
39038;PARAVAR PARS COMPANY;-0- ;NPWMD] [IFSR;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Website www.paravar-pars.com;;;;;;;;;;;;;;;
39039;DESIGN AND MANUFACTURING OF AERO-ENGINE COMPANY;-0- ;NPWMD] [IFSR;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Additional Sanctions Information - Subject to Secondary Sanctions;;;;;;;;;;;;;;;
39056;AMANOLLAHI, Manouchehr;individual;IRAN-HR;Brigadier General;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB Mar 1965 to Mar 1966;;;;;;;;;;;;;;;
39076;REZAEI, Qasem;individual;IRAN-HR;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 27 Sep 1961;;;;;;;;;;;;;;;
39096;GHOREISHI, Seyed Hojatollah;individual;NPWMD] [IFSR] [IRAN-CON-ARMS-EO;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 27 Sep 1964;;;;;;;;;;;;;;;
39117;VIRGO MARINE;-0- ;IRAN-EO13846;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Website www.virgo-marine.com;;;;;;;;;;;;;;;
39136;STANKOVIC, Slobodan;individual;BALKANS-EO14033;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 01 Jan 1949;;;;;;;;;;;;;;;
39137;INTEGRAL INZENJERING A.D. LAKTASI;-0- ;BALKANS-EO14033;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 20 Nov 1989;;;;;;;;;;;;;;;
39138;JSC ACADEMICIAN M.F. RESHETNEV INFORMATION SATELLITE SYSTEMS;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 03 Mar 2008;;;;;;;;;;;;;;;
39139;JOINT STOCK COMPANY ROSSIYSKIYE KOSMICHESKIYE SISTEMY;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 23 Oct 2009;;;;;;;;;;;;;;;
39140;LIMITED LIABILITY COMPANY YADRO FAB DUBNA;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 26 May 2020;;;;;;;;;;;;;;;
39141;LIMITED LIABILITY COMPANY GROUP OF COMPANIES AKVARIUS;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 09 Jan 2003;;;;;;;;;;;;;;;
39142;JOINT STOCK COMPANY RESEARCH AND PRODUCTION ASSOCIATION NAMED AFTER S. A. LAVOCHKINA;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 05 Apr 2017;;;;;;;;;;;;;;;
39143;FEDERAL STATE FINANCED INSTITUTION OF SCIENCE PHYSICAL HIGHER EDUCATION INSTITUTION NAMED AFTER P. N. LEBEDEVA OF THE RUSSIAN FEDERATION ACADEMY SCIENCES;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 03 Oct 2001;;;;;;;;;;;;;;;
39144;FEDERAL RESEARCH CENTER INSTITUTE OF APPLIED PHYSICS OF THE RUSSIAN ACADEMY OF SCIENCES;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Tax ID No. 5260003387 (Russia);;;;;;;;;;;;;;;
39145;FEDERAL STATE FINANCED INSTITUTION OF SCIENCE HIGHER EDUCATION INSTITUTION SPECTROSCOPY OF THE RUSSIAN FEDERATION ACADEMY OF SCIENCES;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 07 Jul 1992;;;;;;;;;;;;;;;
39146;L.D. LANDAU INSTITUTE FOR THEORETICAL PHYSICS OF RUSSIAN ACADEMY OF SCIENCES;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Tax ID No. 5031002141 (Russia);;;;;;;;;;;;;;;
39147;FEDERAL STATE FINANCED INSTITUTION OF SCIENCE PHYSICS AND TECHNOLOGY INSTITUTE NAMED AFTER A. F. IOFFE OF THE RUSSIAN FEDERATION ACADEMY OF SCIENCES;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 26 Apr 1999;;;;;;;;;;;;;;;
39148;FEDERAL STATE FINANCED INSTITUTION OF SCIENCE PHYSICS AND TECHNOLOGY INSTITUTE NAMED AFTER K. A. VALIEVA OF THE RUSSIAN FEDERATION ACADEMY OF SCIENCES;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 16 Feb 1994;;;;;;;;;;;;;;;
39157;JOINT STOCK COMPANY RESEARCH AND DEVELOPMENT ENTERPRISE RADIOSVYAZ;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 27 Dec 2012;;;;;;;;;;;;;;;
39158;JOINT STOCK COMPANY ANGSTREM;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 23 Jun 1993;;;;;;;;;;;;;;;
39159;SPECIALIZED ENGINEERING AND DESIGN BUREAU OF ELECTRONIC SYSTEMS JOINT STOCK COMPANY;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 17 Aug 2006;;;;;;;;;;;;;;;
39160;JOINT STOCK COMPANY PRODUCTION ASSOCIATION SEVER;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 25 Mar 2019;;;;;;;;;;;;;;;
39161;JOINT STOCK COMPANY RESEARCH AND DEVELOPMENT ENTERPRISE SAPFIR;-0- ;RUSSIA-EO14024;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;Organization Established Date 13 Sep 1993;;;;;;;;;;;;;;;
39162;ARZATE GARCIA, Alfonso;individual;ILLICIT-DRUGS-EO14059;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 02 Dec 1973;;;;;;;;;;;;;;;
39163;ARZATE GARCIA, Rene;individual;ILLICIT-DRUGS-EO14059;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;-0- ;DOB 11 Jun 1983;;;;;;;;;;;;;;;
